Id,SalePrice
1635,179963.59197321124
1636,157824.79010519673
1637,176424.6094931288
1638,210883.6136272157
1639,179571.7062772789
1640,255753.44506712464
1641,186175.59321499325
1642,226381.81298220888
1643,223281.15280247133
1644,224442.63999174745
1645,177271.13648161522
1646,153145.1120206243
1647,157570.0785024105
1648,143157.38031785816
1649,136212.89994674025
1650,121613.66955134024
1651,120587.69968173545
1652,91633.18086134555
1653,95373.10097906506
1654,162048.52184136774
1655,167381.53521969498
1656,150734.91298402875
1657,154783.66782395958
1658,158260.01333656962
1659,164610.71317899635
1660,143790.67955988736
1661,437723.4825650005
1662,374271.4446625031
1663,382100.1128275242
1664,423971.8971369948
1665,313237.9858667795
1666,326127.4156006321
1667,353702.7463985202
1668,326987.28213867353
1669,303541.62005253084
1670,330906.4971152605
1671,259399.22362535194
1672,478000.07515595795
1673,298011.09813255083
1674,246355.9444961672
1675,184511.8589450653
1676,188902.40436587378
1677,209834.06569265854
1678,451858.22359249764
1679,384143.2916302018
1680,307733.12190462794
1681,251620.48543131817
1682,304208.0315714163
1683,194814.28053321288
1684,169772.15283992654
1685,172553.38169125948
1686,167941.77267402926
1687,169866.72527282743
1688,188153.21722142538
1689,189815.4780608146
1690,184793.98785241548
1691,177682.57735714194
1692,262830.44214512507
1693,171403.92525987586
1694,185404.12063414635
1695,168666.725662092
1696,269052.8019007063
1697,170707.65001694413
1698,344665.01834694686
1699,306169.8478990209
1700,239095.85452664562
1701,259626.97761066258
1702,251034.7395590603
1703,246416.3245289132
1704,291705.51616367756
1705,221804.34384237934
1706,440135.67936617974
1707,222304.9073430164
1708,217100.89952529184
1709,274056.4448566625
1710,218701.3208683977
1711,268764.2091631075
1712,227563.74615601258
1713,255165.09023043688
1714,221802.77266959194
1715,203450.53254313752
1716,174267.10618594245
1717,160133.94144911057
1718,128111.34027681642
1719,204659.50410191074
1720,240970.4250159262
1721,169240.29936179437
1722,122755.90617821865
1723,156848.54322501668
1724,210398.04769961347
1725,232608.75722616533
1726,188541.03178372767
1727,171432.84724534105
1728,185000.68118819382
1729,161160.88513792073
1730,156547.5544834049
1731,120993.32506576115
1732,131976.38937680217
1733,125057.29257619334
1734,128317.7618497469
1735,131890.56616592655
1736,117340.95264668562
1737,344701.53899208194
1738,218773.92320956843
1739,268938.89775008516
1740,180801.4077934347
1741,176400.54156080142
1742,169958.8969690837
1743,174525.01249118338
1744,309630.6290823365
1745,226240.95645359464
1746,237260.5560315343
1747,215366.91492128884
1748,201505.06744420057
1749,160894.16627296386
1750,145882.25786738755
1751,237242.28486819664
1752,123734.28318863778
1753,136545.08798549898
1754,211655.55559644027
1755,168445.59212015412
1756,122988.5301360351
1757,118234.95548081315
1758,146193.282108248
1759,160037.62764317964
1760,161523.8005727839
1761,148666.83361860493
1762,175608.58215532053
1763,165132.26177641944
1764,117344.31256920776
1765,156452.20798307445
1766,170056.27001240835
1767,186973.74147227622
1768,140496.97444110183
1769,161837.77024287617
1770,136016.87558155364
1771,140148.5515121157
1772,137875.34109105106
1773,140684.9647020642
1774,128668.73156883728
1775,131986.41633388575
1776,117729.84164984239
1777,112850.02350874379
1778,129353.45002952978
1779,116647.17520437474
1780,174983.9073137809
1781,133433.74490615967
1782,101740.28619523857
1783,123014.88017328382
1784,100346.22558634337
1785,113947.8047669528
1786,139659.50665007136
1787,162227.8403660213
1788,64637.04861059364
1789,98149.5919358783
1790,91510.46650409918
1791,171446.43207470543
1792,149899.92473431103
1793,132828.2815622509
1794,140641.69500604674
1795,134049.8581946915
1796,118728.6744975365
1797,115642.31058545975
1798,123889.2989963101
1799,113242.03884191593
1800,124095.46449343358
1801,125618.47587796213
1802,143565.58928081236
1803,144031.80018376818
1804,141806.1965708856
1805,133355.92426212496
1806,112944.51819608793
1807,139345.56111845784
1808,118345.88648454078
1809,120894.95752478698
1810,143908.58275048932
1811,108680.77353299242
1812,111949.4679994834
1813,121308.06501839877
1814,98281.89828368968
1815,69951.05597563247
1816,97010.83828649393
1817,116823.31840290944
1818,129391.9965484308
1819,112504.59840207604
1820,77397.99689735702
1821,118415.47324108997
1822,140726.50854267183
1823,65386.10639185886
1824,129116.78613477209
1825,136453.64829173972
1826,101192.07001912006
1827,108204.44226680644
1828,134886.02872392107
1829,110617.12840994913
1830,135658.19094983058
1831,165144.2781677246
1832,107450.40495978297
1833,138783.5167353037
1834,124488.01572646535
1835,176951.88705413567
1836,125857.99620538906
1837,99062.42944860096
1838,127210.0746981148
1839,90151.70203648452
1840,161399.28557661377
1841,146011.78796406693
1842,89631.45928913349
1843,138889.46602217635
1844,133183.5451513437
1845,145316.60016962333
1846,152301.96429815196
1847,148616.58355167625
1848,63374.40654304933
1849,111477.0256989822
1850,129357.78534556694
1851,151607.67973810926
1852,126292.54990892236
1853,132609.0918400594
1854,182714.16335631884
1855,141110.80440264632
1856,217817.58303710836
1857,160695.873804436
1858,137069.97335456757
1859,121327.05842319796
1860,153168.78051405452
1861,120451.0137528583
1862,286987.9618536614
1863,281141.108750584
1864,281141.108750584
1865,324792.0786782664
1866,324305.57770937216
1867,235174.1217571147
1868,299787.45252232545
1869,186157.70667289323
1870,240671.26970846415
1871,255745.0751866851
1872,169000.41333789265
1873,221849.20270950475
1874,138850.95118742902
1875,206451.51005489012
1876,192005.930534446
1877,208210.12505763324
1878,200502.90031963208
1879,134862.50056975993
1880,138243.20634894198
1881,244387.87484163186
1882,255391.9529560963
1883,197399.1908462329
1884,215332.5102196923
1885,249452.7897190301
1886,303480.35142493114
1887,188820.35155267536
1888,275169.1454246879
1889,161322.90292061743
1890,131940.5967104906
1891,141957.67942701522
1892,111808.53151823425
1893,134865.74252262613
1894,127641.60446466702
1895,148211.44031913354
1896,125517.09802105631
1897,117082.107233782
1898,102561.50861275161
1899,129274.56871049223
1900,158789.9471091708
1901,161596.2281126038
1902,136143.0013820951
1903,234115.83808064487
1904,137073.70279879164
1905,173382.40287955172
1906,150892.29922907994
1907,187094.98742651925
1908,114422.81727850047
1909,134590.81780469805
1910,127484.77682523215
1911,187483.71456676547
1912,257666.46190937827
1913,130711.95735568687
1914,73396.97401906777
1915,331594.3104312001
1916,76229.38785964908
1917,251856.47720947478
1918,136064.0787365178
1919,157415.85104183806
1920,145311.4045449949
1921,410137.9704188629
1922,319384.3410380889
1923,199458.88259083507
1924,216511.76230375664
1925,219465.46155536282
1926,378616.1169354679
1927,136793.44661498125
1928,157818.27063857098
1929,126081.30177032127
1930,124896.08352313351
1931,139275.36258295432
1932,137957.28908402266
1933,171649.03146666632
1934,183192.78383579856
1935,176284.17584981513
1936,192290.91119217637
1937,181691.55296947464
1938,167656.9213463741
1939,234193.2024239469
1940,194961.6408543615
1941,174955.76821311883
1942,192696.2322983541
1943,194312.9633287395
1944,320372.08194098715
1945,363274.82441281906
1946,153350.22287276495
1947,302592.32394519466
1948,167724.05510546148
1949,244056.97823532007
1950,175280.7191849352
1951,258995.3312710543
1952,188577.9079813547
1953,163116.9236337202
1954,205250.56879583595
1955,129604.3546535962
1956,278347.6345219759
1957,155812.0228568007
1958,300537.3051001407
1959,138141.04741308017
1960,113186.9906593545
1961,117963.8795914805
1962,91922.43436645353
1963,97953.87722740478
1964,109486.5647705784
1965,157104.36863279482
1966,167787.75753015708
1967,299122.07207139616
1968,392137.5886176475
1969,376658.1369017003
1970,419710.5014341695
1971,417282.48928346485
1972,356816.49606553355
1973,263565.4027001397
1974,321990.15934142785
1975,437688.67565776675
1976,275094.4702210911
1977,351112.29165580374
1978,340980.35649721895
1979,324779.538730319
1980,196439.44890766634
1981,341036.48583990603
1982,218349.95491812794
1983,206068.1628414713
1984,168173.56999671686
1985,213533.0013528155
1986,213232.47652624446
1987,188500.04147174387
1988,177331.7264049838
1989,190947.02400969013
1990,214823.4383256855
1991,213452.09141083682
1992,210266.0417210928
1993,176490.12324924706
1994,244108.49905192797
1995,183150.77590432263
1996,251778.35989197192
1997,321660.8216942054
1998,327334.2593398551
1999,256173.0895107791
2000,296188.59342037264
2001,274628.68136809906
2002,237786.18669218107
2003,247388.16439032377
2004,263625.91412325774
2005,218974.4065850967
2006,222565.92570454354
2007,242810.23368196248
2008,212798.00236952517
2009,191267.15103117883
2010,190617.62417436886
2011,135869.92790356453
2012,187092.32937529281
2013,185216.86313558673
2014,190530.9148752493
2015,199340.6738894482
2016,193041.48902267302
2017,207117.930041337
2018,126078.83514884653
2019,133666.1511337411
2020,122226.30456825529
2021,115229.2758982383
2022,173738.05725071428
2023,149019.29367842173
2024,217497.59407544846
2025,338953.63605815003
2026,188591.76571312462
2027,151239.52829959823
2028,152539.13976680618
2029,168047.7309464673
2030,270249.7647779615
2031,238433.29861005757
2032,252806.03377617855
2033,259099.95562525626
2034,164555.77602368896
2035,198751.70231228732
2036,195768.96840873445
2037,198375.89602650632
2038,299947.9361735489
2039,204533.11180203158
2040,365568.6076225635
2041,266938.1733062231
2042,201379.25212266337
2043,170606.81666344643
2044,166499.41583702053
2045,209405.30081961694
2046,134471.8231016011
2047,148764.66293806877
2048,135631.42607904252
2049,134609.47738849715
2050,176840.53506318192
2051,105610.93932614579
2052,137081.79346822042
2053,142500.05624215666
2054,87935.0725380916
2055,159036.5211887697
2056,129623.4824561632
2057,126445.47699525395
2058,202916.2847504592
2059,130069.52498433489
2060,162226.89974649597
2061,169726.62723858398
2062,138619.46083745628
2063,110891.3744315288
2064,140827.81517427598
2065,122193.82616143918
2066,172445.7448944843
2067,134434.650690367
2068,134028.8747121481
2069,91502.1734297659
2070,111978.14768599476
2071,101560.90961844526
2072,135065.70959242014
2073,134077.94743933587
2074,182080.99258770674
2075,142146.72074344457
2076,118603.84787773363
2077,150322.75077722204
2078,131508.0366598887
2079,129803.64883221812
2080,112903.44168574696
2081,121688.38306108867
2082,129639.65692509772
2083,141481.18383195205
2084,110568.96774258862
2085,134018.10328764847
2086,116931.40277994968
2087,122540.98640426583
2088,101663.59910585318
2089,88482.19187818965
2090,127422.75430285734
2091,122600.93347872744
2092,125127.07876922007
2093,132341.3991321411
2094,157601.52040190747
2095,144678.01630329876
2096,91639.45397026824
2097,97177.5221868213
2098,143074.57778037692
2099,71909.34800769015
2100,105053.10688080215
2101,118194.8600477296
2102,151672.8977411278
2103,105909.81795941918
2104,128286.10165472701
2105,120885.0712500597
2106,80465.13226898707
2107,232375.66460927212
2108,118282.47248542652
2109,117410.37991397493
2110,123648.89010336708
2111,155204.97202698648
2112,135936.88086321476
2113,117678.60857608773
2114,107562.64232053907
2115,147292.20921441147
2116,112826.12662212888
2117,140220.12411376857
2118,116147.95108602582
2119,105447.46774369295
2120,109934.57410775711
2121,105208.64498354413
2122,101473.74369807809
2123,92262.97091698999
2124,179369.32153685667
2125,128449.90730866475
2126,148493.42668350492
2127,142289.66404821648
2128,127909.50539367074
2129,100778.3127321663
2130,142786.55514684078
2131,148709.79043244803
2132,113662.01295994205
2133,116175.0325724762
2134,120403.54196999574
2135,104994.72003382654
2136,83026.40652213845
2137,113513.38587727307
2138,137439.07923965258
2139,146504.50425611789
2140,134859.5797691227
2141,133239.30595908017
2142,135130.79929325473
2143,140541.99520699235
2144,117346.24122534873
2145,135052.8348132139
2146,145224.15965576074
2147,151173.91899705614
2148,128028.8902978857
2149,134395.8205398166
2150,186003.384831544
2151,150315.50067722469
2152,164203.49519015473
2153,152667.7104693803
2154,109663.42481210586
2155,126424.41040691282
2156,218336.1210066284
2157,240504.69914777772
2158,230798.68292343302
2159,211590.71031990947
2160,173386.45289684276
2161,243937.2508420792
2162,420495.15524589876
2163,341836.5795153841
2164,249605.48697283276
2165,172005.38779942403
2166,145845.20795271453
2167,208018.7897714211
2168,211945.66580456845
2169,195117.77111162242
2170,218399.6993646786
2171,138662.50580519365
2172,137931.8007565094
2173,154405.76152177315
2174,237028.51294000895
2175,301095.3770071388
2176,318505.64812945476
2177,257407.8413782559
2178,219068.78265784524
2179,142002.1456445724
2180,173208.91814140114
2181,194128.91031144615
2182,224618.51216567034
2183,201673.74096011688
2184,136562.6444705982
2185,128933.40462931052
2186,144124.49097550262
2187,142789.83756338875
2188,156061.4052901974
2189,176583.7333522553
2190,83758.93404528318
2191,87696.05770243065
2192,98002.1433615372
2193,94983.71049821582
2194,101118.48996618814
2195,114036.35199419508
2196,111938.99083678509
2197,114036.96765554382
2198,157967.20990763465
2199,159069.12458280235
2200,128624.86491678371
2201,128512.56231729165
2202,192196.62253862174
2203,152847.72457941022
2204,163673.41295892626
2205,114723.30287006039
2206,130421.52746324515
2207,210101.55511516854
2208,228301.613298434
2209,178857.53950785642
2210,118560.03667995989
2211,111930.05180745617
2212,111573.83258785952
2213,106386.76302864322
2214,136678.38158163312
2215,104595.78300904261
2216,153651.63710751475
2217,80697.68749830348
2218,96432.99081620516
2219,80335.17981701356
2220,83920.13992654225
2221,330156.51939524704
2222,260502.12333672278
2223,268170.09396170964
2224,223210.3979380993
2225,132629.53930054494
2226,168634.55851661577
2227,185225.80726521974
2228,281443.0526142034
2229,238681.17591519558
2230,155447.63745429664
2231,215805.14378911495
2232,170353.40998111526
2233,175331.08786048676
2234,237209.91798518668
2235,196503.62629948938
2236,272069.7061410932
2237,351382.8733010276
2238,204733.81345542977
2239,112956.23784855007
2240,165707.35059655507
2241,153203.8910724139
2242,139523.37795106816
2243,137795.38256945158
2244,96466.69954740055
2245,94680.29721610021
2246,141809.6465657561
2247,94797.65308447248
2248,126610.73162610175
2249,128447.30544766653
2250,137939.14832875328
2251,115710.51106135515
2252,169328.28449718043
2253,153522.95356618628
2254,180194.10553956535
2255,193706.54325283002
2256,182235.21707401203
2257,193712.08118272005
2258,174810.46436826224
2259,178340.25754742054
2260,147996.39931441593
2261,189431.37182675532
2262,210550.8081371901
2263,337920.23205848545
2264,422579.17839964945
2265,161548.95439721207
2266,275976.94984983734
2267,344689.2743149195
2268,361573.70623761206
2269,161871.7169871759
2270,183784.2392224378
2271,216487.01527458112
2272,202763.4093543244
2273,162539.1104493275
2274,173613.06612079477
2275,161949.49630347866
2276,178134.20835309394
2277,172198.43719060218
2278,150409.57558943774
2279,126780.24725947657
2280,111430.37066038934
2281,173816.4968273093
2282,177601.4183578689
2283,96171.79599588705
2284,107414.74607446634
2285,167962.58958201593
2286,126566.83575950733
2287,337763.149590982
2288,274454.2934437974
2289,363335.13059719926
2290,415383.36690102733
2291,321746.6302654847
2292,403674.1240698904
2293,455347.4195369952
2294,388038.5970730097
2295,432107.6880748808
2296,268827.574640732
2297,317552.4607687387
2298,312630.0444192134
2299,362738.8054398462
2300,319767.2333233849
2301,286408.7975475112
2302,239603.55031527634
2303,234124.08955043202
2304,246319.0233787252
2305,182883.88599966082
2306,183077.20246731
2307,184609.75577240792
2308,218730.07643556257
2309,271195.1348198329
2310,205394.92339416433
2311,206798.8858849655
2312,159388.5615984586
2313,172796.0153698145
2314,175747.35543634585
2315,171575.58893938633
2316,171767.2637177239
2317,181091.17516090686
2318,171846.80614170883
2319,178828.992112243
2320,173060.2606977028
2321,244890.71143283273
2322,168686.72274976122
2323,187620.26765641384
2324,160535.81249725373
2325,210686.96083138388
2326,169222.39377389144
2327,207239.33536376705
2328,216407.36411140612
2329,182426.6198857313
2330,177474.2039739058
2331,344023.94806768047
2332,389567.64585141256
2333,308081.6623853001
2334,267802.90337474254
2335,261355.28098808977
2336,322851.12594593497
2337,205982.5075576835
2338,280580.3095698676
2339,222133.3550489953
2340,384959.6768359093
2341,217296.9732784552
2342,228348.88507270467
2343,225344.47531853116
2344,230729.7975867179
2345,238607.98410241734
2346,212746.03912935563
2347,201264.81546134345
2348,228734.84713926908
2349,143711.54247776733
2350,290219.5245168559
2351,247609.22192938588
2352,233977.37690557068
2353,202238.56164980755
2354,122484.13288079505
2355,167197.48271559883
2356,153197.6009230365
2357,200120.10908356265
2358,196664.26264430486
2359,125446.8114393283
2360,119641.60483587817
2361,136735.49459149205
2362,257082.51074311777
2363,140745.14571517473
2364,147989.30500703727
2365,212875.8975104308
2366,192387.9831650838
2367,219962.8841670074
2368,208033.8168695186
2369,218747.3212266534
2370,165465.6904403079
2371,168000.37952810837
2372,172190.89578130512
2373,265759.12071578956
2374,286904.0783369872
2375,224740.5203168015
2376,277950.12049977493
2377,330828.52824680385
2378,136691.02086881897
2379,200477.49408533433
2380,142828.55466094782
2381,161929.7549453051
2382,173339.19558076584
2383,213431.1942607499
2384,232360.13652861395
2385,149982.5375268733
2386,138629.25193791423
2387,135639.74322388807
2388,101711.26876246814
2389,126339.9275129623
2390,138551.980597078
2391,135253.04932809377
2392,113592.43670787972
2393,158094.1250580459
2394,140087.55562701478
2395,192491.04466835764
2396,145754.9870889845
2397,198622.7664424329
2398,122837.58704436175
2399,59786.52991042243
2400,65267.39945894921
2401,116923.64399084641
2402,136939.89606536325
2403,130934.63228063071
2404,145812.3611254166
2405,160305.19280929788
2406,136105.46790778948
2407,126774.3722669262
2408,135838.6351141332
2409,136537.98072085765
2410,156678.19940805685
2411,121393.74123582318
2412,161763.0087943292
2413,141062.16440870237
2414,132533.50192347044
2415,126605.0371899913
2416,127191.16307516163
2417,127333.37843014306
2418,122487.62071946554
2419,126698.4586553186
2420,127129.16387790078
2421,148241.8869999381
2422,118062.03867779383
2423,122244.76102500976
2424,150268.10799549185
2425,142088.84552180834
2426,127923.3086982449
2427,132680.82603327298
2428,173639.36093783146
2429,115767.73475999426
2430,129039.89817910931
2431,112254.53978082644
2432,134346.1188414861
2433,142689.73038059243
2434,146798.4522033281
2435,152305.94496387418
2436,107949.85106393439
2437,110212.79859391609
2438,123291.12040158632
2439,114881.84884637286
2440,121861.53419654597
2441,103426.91045048185
2442,105075.44125197006
2443,114884.25497537515
2444,127501.0083275249
2445,94692.71812510729
2446,124730.60913175864
2447,195007.03717174634
2448,140834.73409935308
2449,110395.53923173701
2450,148774.30494718248
2451,123742.4903311666
2452,217956.56823409762
2453,102273.63490207774
2454,123765.4841230526
2455,108441.85357908216
2456,133503.7076870344
2457,117399.93410857703
2458,106212.63360202087
2459,109428.05232245137
2460,132939.90438105175
2461,117521.49535020032
2462,134336.43485807106
2463,118875.15542670815
2464,143985.910906883
2465,130568.14068126272
2466,114900.92093536948
2467,164250.49134987514
2468,93973.35409426746
2469,93306.20578348196
2470,181693.41830789295
2471,180622.32720253064
2472,168983.4554906243
2473,122381.38695293399
2474,99973.66152870482
2475,234331.53558493158
2476,114593.31473178077
2477,130697.43093567509
2478,156911.15571699128
2479,114602.1974374581
2480,135475.68335686743
2481,123152.05073718505
2482,134382.2218519038
2483,116835.70886692671
2484,120689.55899054212
2485,121288.11959081989
2486,152891.08108106742
2487,177301.75023578055
2488,162091.10566967924
2489,141734.45526241156
2490,149883.2075302395
2491,96184.54168072599
2492,180754.08799747413
2493,140408.19170708634
2494,162737.12615775442
2495,102700.1215598554
2496,204304.76109807118
2497,143477.1302263562
2498,114876.0464183879
2499,99435.71739399867
2500,128792.98505447296
2501,136178.2985403205
2502,145745.13958597457
2503,103938.9994299981
2504,166808.03496689137
2505,212863.51471849647
2506,248706.05695107224
2507,292570.99766055954
2508,252226.35744020608
2509,219042.19206193995
2510,225467.63611498525
2511,186894.28742910665
2512,211423.447742259
2513,219044.99273111674
2514,218695.7369271855
2515,147994.54359693587
2516,156924.53443995022
2517,132120.71711284795
2518,141608.0286348252
2519,229207.19704427876
2520,210554.99033141622
2521,193852.7914114593
2522,220652.19236527226
2523,132716.9194051418
2524,136945.92219464394
2525,140271.25957248991
2526,139315.65098986874
2527,116020.50815852979
2528,129474.01584296025
2529,135301.58092707797
2530,116326.61670173121
2531,249817.46111154807
2532,230086.5809362146
2533,198209.2042708829
2534,229443.45090241413
2535,293425.286270741
2536,222099.702700235
2537,220535.93650666054
2538,188521.6192322907
2539,193573.25756748283
2540,172657.85925193861
2541,183156.8352405611
2542,161043.25293168015
2543,130353.890457481
2544,131216.26478113577
2545,134011.94611715106
2546,146570.738367038
2547,134869.37239329313
2548,156151.25713055558
2549,161375.4190600396
2550,308675.1665164912
2551,143306.53869394216
2552,115805.64363645985
2553,85616.25048424517
2554,104014.47441252857
2555,107002.50538199862
2556,105803.76883570082
2557,119592.97539066976
2558,148233.33973889364
2559,133186.60853428
2560,125873.42916836069
2561,153590.79682144517
2562,128036.69336541249
2563,139053.05679399314
2564,171833.67472069085
2565,123896.55341969068
2566,143354.08557346274
2567,125911.35832771167
2568,178524.74365245862
2569,187602.2583553811
2570,118938.2995028497
2571,152902.8119928656
2572,181189.18802387238
2573,217544.6025992708
2574,258784.88412169993
2575,124471.10998910405
2576,125735.82044211513
2577,148161.27213622446
2578,94714.32020581291
2579,83752.67739546693
2580,125277.9013528401
2581,132171.44784280675
2582,115194.40897637137
2583,278699.0567449886
2584,155142.83640525557
2585,175264.8013183243
2586,206656.49589643578
2587,200121.44141513467
2588,169962.01456888625
2589,142144.32577100184
2590,203192.66130109585
2591,193812.74328669507
2592,225162.2668193873
2593,229067.07796130137
2594,167771.13606802214
2595,204026.78208867615
2596,324757.5150176445
2597,178526.83632999394
2598,272140.6932290546
2599,311971.996212071
2600,143711.82301579457
2601,130857.48483091603
2602,90733.15844802202
2603,94105.99787515879
2604,87289.5274151622
2605,94253.28866255892
2606,143054.8872415675
2607,177997.35170014793
2608,202130.28921776798
2609,163922.9059644538
2610,109051.88237009574
2611,139951.54267131066
2612,150673.87118256764
2613,130637.38551701634
2614,126963.57676251439
2615,151924.26469798927
2616,136089.02705263032
2617,163679.1903865554
2618,175883.61704323793
2619,213520.9965129479
2620,187668.2217969485
2621,183462.60160360203
2622,187505.80678217858
2623,243233.80563609573
2624,275023.01703602396
2625,297984.820318018
2626,164970.18784902926
2627,181470.82473821857
2628,418298.2236914976
2629,478759.46951259323
2630,340099.4884309038
2631,443637.7097909353
2632,396869.52811447834
2633,305171.11939114437
2634,386566.66310472117
2635,147825.80528899684
2636,194151.20734646352
2637,173464.60097248352
2638,255008.422895945
2639,179558.99625799304
2640,149868.48185627346
2641,109307.61284421924
2642,187354.952211582
2643,105081.9504846034
2644,130478.79721030519
2645,94884.29782784118
2646,91170.60141279093
2647,95535.93529058252
2648,138490.67270381493
2649,141324.78591123273
2650,167984.81943858723
2651,159018.23681465958
2652,423851.71021715266
2653,237554.4265164092
2654,256737.33584809265
2655,360148.0985850829
2656,320211.23354169057
2657,319016.1486828441
2658,281772.20478736144
2659,304692.5107364748
2660,336571.19565162883
2661,336059.1324358262
2662,334516.8391985893
2663,277392.76400536165
2664,269044.5315130913
2665,317216.9742358145
2666,275017.44484048156
2667,167026.47275946374
2668,179542.48037951606
2669,175038.37204967946
2670,288631.86651676503
2671,180362.33176384482
2672,178124.5203383249
2673,209096.91407550112
2674,201746.71562678562
2675,170136.79202408952
2676,190287.96065390296
2677,200039.2290122682
2678,266766.5473726752
2679,277129.62703735277
2680,267333.4744233205
2681,418810.9397967645
2682,310845.3951969375
2683,503534.51756126696
2684,299747.61738399224
2685,320481.4760743561
2686,258386.47847052812
2687,314710.46412935137
2688,217212.5618841867
2689,204234.83823466802
2690,455325.9157779208
2691,187029.92443381783
2692,127646.36155493866
2693,195568.82558715454
2694,121970.02707522127
2695,192921.65489775222
2696,188333.9312211403
2697,190371.91657741214
2698,198506.40080183963
2699,178816.62180052185
2700,171872.38751141736
2701,151929.50579850964
2702,116754.66743469339
2703,143102.05430054065
2704,140717.74556147028
2705,126722.60492303642
2706,120890.14826157715
2707,126814.90438573007
2708,134354.80230099926
2709,105963.87082527053
2710,126910.67645981233
2711,287470.5206963178
2712,361577.3977256524
2713,188052.22800198916
2714,148868.54589150666
2715,169584.06474653684
2716,170966.7021305696
2717,183341.8519903767
2718,226401.29595576352
2719,157637.87310620805
2720,173216.84519794385
2721,142669.0182032238
2722,165668.09679659136
2723,143039.9634048134
2724,129985.0179683801
2725,134905.7170986313
2726,145157.4793662786
2727,170901.24414032267
2728,166640.015257992
2729,152262.9271760984
2730,145385.98474876105
2731,116227.15536212547
2732,114154.30091164006
2733,155508.86560681634
2734,146954.17007166127
